Date,y_next_log_return,oof_prediction,has_prediction,Close_XAUUSD,pred_mean,pred_std,pred_z,mkt_vol,stop_loss_dist,pos_size_units,signal,day_of_week,raw_ret,net_ret
2023-12-20,0.0022584338090589,0.0002477299798569,True,,-0.0001775092799188674,0.00013190878264450752,3.2237372770074133,0.009038622392533804,0.018077244785067607,553.1816445977611,1,2,0.0022584338090589,0.0020834338090589
2024-06-04,0.012223460766882,0.0001804023882464,True,,-0.00019599229945648763,0.00012949787884731947,2.906570293299277,0.008982932791518223,0.017965865583036447,556.6110886102867,1,1,0.012223460766882,0.012048460766882001
2024-06-13,0.0134728490949169,0.0003082319289761,True,,-0.00017505258614237772,0.0001470443554631606,3.2866580535936056,0.010097807473191382,0.020195614946382764,495.15699455297346,1,3,0.0134728490949169,0.0132978490949169
2024-08-03,0.0,0.0002897468725409,True,,-4.7957793668581006e-05,0.00012975514892865688,2.6026301768969553,0.01000459247573258,0.02000918495146516,499.77048161913046,1,5,0.0,-0.000175
2024-08-04,-0.0099433227933186,0.0002897468725409,True,,-4.1390309483804335e-05,0.00013664437095439497,2.4233503342426106,0.00948134259457729,0.01896268518915458,527.3514747647315,1,6,-0.0099433227933186,-0.010118322793318599
2024-08-05,-0.0052600325298974,0.0002950899627151,True,,-3.264791145290766e-05,0.0001411150896807402,2.322486382636217,0.009515874348550127,0.019031748697100254,525.4377913009978,1,0,-0.0052600325298974,-0.0054350325298974
2024-11-11,-0.0042984219948956,0.0003401067953563,True,,8.19147581878256e-05,0.00010524873657155235,2.453160442386356,0.010661227228375533,0.021322454456751065,468.9891597744191,1,0,-0.0042984219948956,-0.0044734219948956
2024-11-12,-0.0074119976522683,-0.0001500783651456,True,,7.776279034407541e-05,0.00010939383923410844,-2.0827603920371023,0.010469087807849576,0.02093817561569915,477.5965291122183,-1,1,0.0074119976522683,0.0072369976522683
2024-11-13,-0.0048942020396425,0.0004389419507753,True,,8.050110239015542e-05,0.00011624727368428238,3.083434449900642,0.010407439110091746,0.02081487822018349,480.42558280755804,1,2,-0.0048942020396425,-0.0050692020396424994
2024-11-25,0.0013366177676889,0.0005271478710232,True,,7.721292504971678e-05,0.0001385084818375388,3.2484288326921873,0.012495618561383235,0.02499123712276647,400.1402551972995,1,0,0.0013366177676889,0.0011616177676889
2024-12-18,-0.0169453628841124,-0.0002900757664111,True,,4.32416629205499e-05,0.00015474174351936987,-2.1540239999294486,0.00844002040588934,0.01688004081177868,592.4156292929176,-1,2,0.0169453628841124,0.0167703628841124
2024-12-30,0.0088247102145067,0.0004090775457935,True,,4.5729519963670965e-05,0.00016125464896218626,2.2532561273010683,0.0076733372719467625,0.015346674543893525,651.6069635411029,1,0,0.0088247102145067,0.0086497102145067
