Date,y_next_log_return,oof_prediction,has_prediction,Close_XAUUSD,pred_mean,pred_std,pred_z,mkt_vol,stop_loss_dist,pos_size_units,signal,day_of_week,raw_ret,net_ret
2014-04-29,-0.0003087081392818,-0.0004148074119478,True,1296.0,-0.0007981277568046417,0.0002343507019919371,1.635669710389986,0.0059234936444104375,0.011846987288820875,8440.964572854957,1,1,-0.0003087081392818,-0.00048370813928179997
2014-05-01,0.0150832424913389,-0.0004684786264476,True,1283.099976,-0.0007849343357267716,0.00023457553020131224,1.3490567793136394,0.007244014463822076,0.014488028927644152,6902.250161110125,1,3,0.0150832424913389,0.0149082424913389
2014-05-06,-0.0151722828903355,-0.0004024082233027,True,1308.300049,-0.0007815589640274666,0.00023790688862016464,1.5936938309092339,0.006185016064282059,0.012370032128564117,8084.053376796504,1,1,-0.0151722828903355,-0.0153472828903355
2014-05-07,-0.0009316398189377,-0.0004684786264476,True,1288.599976,-0.000772429252774015,0.0002392543000112978,1.2704082071338412,0.00618705020134773,0.01237410040269546,8081.395555689602,1,2,-0.0009316398189377,-0.0011066398189377
2014-05-08,-7.765953098666853e-05,-0.0004024082233027,True,1287.400024,-0.0007672062635664834,0.0002438874806572674,1.4957636992299346,0.006186920982196124,0.012373841964392248,8081.564342567679,1,3,-7.765953098666853e-05,-0.0002526595309866685
2014-05-12,-0.0007721412000732,-0.0010207776802933,True,1295.599976,-0.0007612389134037484,0.00024068547881660264,-1.0783316391402027,0.006106349071363603,0.012212698142727206,8188.198777315321,-1,0,0.0007721412000732,0.0005971412000732
2014-05-14,-0.0093875352601455,-0.001030991240137,True,1305.699951,-0.0007591660272124066,0.00024022282469350162,-1.131554477687176,0.006428796811517813,0.012857593623035625,7777.50510179761,-1,2,0.0093875352601455,0.0092125352601455
2014-05-15,-0.0001545933173115,-0.0004684786264476,True,1293.5,-0.00075183210764169,0.00024229413941386722,1.1694607301668511,0.00642853847919462,0.01285707695838924,7777.817642660218,1,3,-0.0001545933173115,-0.0003295933173115
2014-05-27,-0.0048322467568127,-0.0004684786264476,True,1265.400024,-0.00073811215028826,0.00023387919495639815,1.1528752007673342,0.0059947411374511594,0.011989482274902319,8340.64371647897,1,1,-0.0048322467568127,-0.0050072467568127
2014-06-12,7.84948792182657e-05,-0.001030991240137,True,1273.599976,-0.0007378399758072383,0.0001985444473815642,-1.4765019530683792,0.006055006434818609,0.012110012869637218,8257.629539826881,-1,3,-7.84948792182657e-05,-0.0002534948792182657
2014-06-19,0.0019012136174029,-0.001030991240137,True,1313.699951,-0.0007488212138243099,0.00017607835584965395,-1.6025253356728486,0.007482019472254121,0.014964038944508241,6682.687767041645,-1,3,-0.0019012136174029,-0.0020762136174029
2014-07-03,0.0,-0.0003900458803701,True,1320.400024,-0.00076035375545681,0.00015003344969864043,2.468168770567605,0.007567017316004884,0.015134034632009769,6607.623309417537,1,3,0.0,-0.000175
2014-07-06,-0.0029580392189839,-0.0005474750681474,True,1320.400024,-0.0007600640442583349,0.0001378607710728973,1.5420556149256064,0.00758939317184127,0.01517878634368254,6588.142011869106,1,6,-0.0029580392189839,-0.0031330392189839
2014-07-07,-0.0003798670511016,-0.0005891125276461,True,1316.5,-0.0007631757826640583,0.00013161678449338102,1.322500437067826,0.007599853344502893,0.015199706689005787,6579.074323344131,1,0,-0.0003798670511016,-0.0005548670511016
2014-07-13,-0.0232295470989003,-0.0005854919211481,True,1337.0,-0.00074584527439611,0.00013102652586842337,1.223823589805293,0.0065644772804494015,0.013128954560898803,7616.752692390614,1,6,-0.0232295470989003,-0.023404547098900302
2014-07-14,-0.0072219311556798,-0.0003018862573128,True,1306.300049,-0.00074306873491053,0.00013855268101390142,3.184221874086037,0.0067178352586832295,0.013435670517366459,7442.873794109764,1,0,-0.0072219311556798,-0.0073969311556798
2014-07-15,0.0020796864803614,-0.0003263580093796,True,1296.900024,-0.0007357190879241151,0.00014857696340963634,2.7552123098375616,0.006692902160698995,0.01338580432139799,7470.600764732842,1,1,0.0020796864803614,0.0019046864803613998
2014-07-17,-0.0057123429484614,-0.0011073078178442,True,1316.699951,-0.0007393844862510016,0.00015639842676313089,-2.3524746329477275,0.007451409354111162,0.014902818708222325,6710.1400049124295,-1,3,0.0057123429484614,0.0055373429484614
2014-07-21,-0.0058019669680709,-0.000990980807326,True,1313.699951,-0.0007296484218538732,0.00016175143344949864,-1.6156418518152968,0.0074647029526261925,0.014929405905252385,6698.190178138202,-1,0,0.0058019669680709,0.0056269669680709
2014-07-22,-0.0012257536313763,-0.0003643094138802,True,1306.099976,-0.0007229312982758016,0.00016839184714714927,2.1296867423885417,0.007290615969281718,0.014581231938563435,6858.131083939958,1,1,-0.0012257536313763,-0.0014007536313763
2014-07-24,0.0096388148275033,-0.0004986928796694,True,1290.599976,-0.0007166007358609168,0.00017077066825620514,1.2760262544888115,0.008000713508220878,0.016001427016441756,6249.442621414214,1,3,0.0096388148275033,0.0094638148275033
2014-07-27,0.0001535244003022,-0.0011249083009539,True,1303.099976,-0.0007353200567192932,0.0001852443051912831,-2.103105106698521,0.007984661069204977,0.015969322138409955,6262.006560658991,-1,6,-0.0001535244003022,-0.0003285244003022
2014-07-28,-0.0038437930256736,-0.0011260817541817,True,1303.300049,-0.0007412991388129134,0.00019196293643436113,-2.0044630620680124,0.007870592598852689,0.015741185197705378,6352.7617993197355,-1,0,0.0038437930256736,0.0036687930256736
2014-07-29,-0.0026222634988251,-0.0011285289074519,True,1298.300049,-0.0007522999768296517,0.00019495288976494006,-1.929845364569244,0.00733473603702217,0.01466947207404434,6816.877900939365,-1,1,0.0026222634988251,0.0024472634988251
2014-07-30,-0.0105582648511041,-0.0011297023606797,True,1294.900024,-0.0007582558646116183,0.00020094241357063828,-1.848522118689021,0.007597861365012808,0.015195722730025616,6580.7992009756435,-1,2,0.0105582648511041,0.0103832648511041
2014-07-31,0.0095537849520813,-0.0002391958791445,True,1281.300049,-0.0007492536316770316,0.00021178859399708543,2.408334381499085,0.008026888385475382,0.016053776770950764,6229.063816369338,1,3,0.0095537849520813,0.0093787849520813
2014-08-02,0.0,-0.0004460153511042,True,1293.599976,-0.0007433757036896784,0.00021528776497462297,1.3812227212286297,0.006216494208465268,0.012432988416930536,8043.11856864804,1,5,0.0,-0.000175
2014-08-03,-0.0045713674826251,-0.0004460153511042,True,1293.599976,-0.0007378136925879216,0.0002186175916735357,1.3347431890086303,0.006092404992067133,0.012184809984134267,8206.939634693452,1,6,-0.0045713674826251,-0.0047463674826251
2014-08-04,-0.0028774379774895,-0.0003515602707077,True,1287.699951,-0.0007264898430974334,0.00022076025378605667,1.6983563207581986,0.006088934778582661,0.012177869557165322,8211.616944210175,1,0,-0.0028774379774895,-0.0030524379774895
2014-08-05,0.0175246322461499,-0.0004496359576022,True,1284.0,-0.0007210977074174201,0.00022353460163744047,1.2144059480129816,0.006669045166305084,0.013338090332610167,7497.325142229017,1,1,0.0175246322461499,0.0173496322461499
2014-08-09,0.0,-0.0004460153511042,True,1308.900024,-0.000705682495370485,0.000225394836465701,1.152054538329228,0.006548592565803343,0.013097185131606686,7635.228409398881,1,5,0.0,-0.000175
2014-08-10,-0.0003056651634802,-0.0004460153511042,True,1308.900024,-0.0007002435996595267,0.00022768454244726026,1.1165810635309814,0.006414331233566013,0.012828662467132027,7795.044904814304,1,6,-0.0003056651634802,-0.0004806651634802
2014-08-11,0.0002292813171566,-0.0004496359576022,True,1308.5,-0.0006905543449506132,0.00022573240834523076,1.0672742523526233,0.006406848208355075,0.01281369641671015,7804.149306174563,1,0,0.0002292813171566,5.428131715659999e-05
2014-08-12,0.0030515738133252,-0.0010171607999898,True,1308.800049,-0.00069457176810525,0.00022939621521096644,-1.4062526340631982,0.005895832588601958,0.011791665177203916,8480.566442246316,-1,1,-0.0030515738133252,-0.0032265738133251997
2014-08-18,-0.0020055352859181,-0.0004115371481797,True,1297.699951,-0.0006847323144514032,0.00023325912512027458,1.1712089125380907,0.005821957641108221,0.011643915282216442,8588.17653480598,1,0,-0.0020055352859181,-0.0021805352859181
2014-09-08,-0.0047208745408442,-0.0001224761786345,True,1252.699951,-0.0006862085389736617,0.0002574043254228256,2.1900656075345504,0.006079780674997094,0.012159561349994187,8223.980875761426,1,0,-0.0047208745408442,-0.0048958745408442
2014-10-22,-0.0131810008266456,-2.7696003678214512e-05,True,1244.800049,-0.0004306961095409441,0.00029603807777301675,1.3613117234591845,0.0064880608913533925,0.012976121782706785,7706.462814896629,1,2,-0.0131810008266456,-0.013356000826645599
2014-10-23,0.0021953507648644,-2.3836237690945197e-05,True,1228.5,-0.0004175776475630281,0.00029634196215869445,1.3286724802788135,0.006479919122285506,0.012959838244571012,7716.145688924077,1,3,0.0021953507648644,0.0020203507648644003
2014-10-25,0.0,-9.0240112349543e-05,True,1231.199951,-0.0003939665833704138,0.0002818150517712317,1.0777510608887777,0.005996750543750627,0.011993501087501255,8337.848912542531,1,5,0.0,-0.000175
2014-10-26,-0.0017070890316461,-9.0240112349543e-05,True,1231.199951,-0.00038189450919517455,0.000278992336060091,1.045384977108523,0.0059785208274466956,0.011957041654893391,8363.272696225427,1,6,-0.0017070890316461,-0.0018820890316461
2014-10-27,8.133669855091546e-05,-7.073436399820022e-05,True,1229.099976,-0.00036538967104289793,0.0002671768599109711,1.1028474065564025,0.005812694318931021,0.011625388637862041,8601.862966913288,1,0,8.133669855091546e-05,-9.366330144908454e-05
2014-11-06,0.0236179728398657,-1.0572873026456232e-05,True,1142.300049,-0.00030986845420204743,0.0002430701291393578,1.2313137045481966,0.010340140203576596,0.020680280407153192,4835.524375453369,1,3,0.0236179728398657,0.023442972839865697
2014-11-08,0.0,7.536214408187103e-05,True,1169.599976,-0.0003098613929932296,0.0002446598148412454,1.574527215779445,0.010216326432611889,0.020432652865223777,4894.12709448998,1,5,0.0,-0.000175
2014-11-09,-0.0085866921249697,7.536214408187103e-05,True,1169.599976,-0.00030421186888557176,0.0002496095243851393,1.520671191944473,0.010072632301926529,0.020145264603853057,4963.945719574894,1,6,-0.0085866921249697,-0.0087616921249697
2014-11-10,0.0027558344736745,9.353339256614844e-05,True,1159.599976,-0.00030198472580408094,0.0002525844725072247,1.565884531397378,0.010172795315822061,0.020345590631644123,4915.06989452874,1,0,0.0027558344736745,0.0025808344736745004
2014-11-12,0.0018965109132674,8.246870378812913e-05,True,1158.900024,-0.00030209455505763314,0.00025389759796558075,1.514639216468267,0.00990191750552045,0.0198038350110409,5049.527020612355,1,2,0.0018965109132674,0.0017215109132674
2014-11-15,0.0,6.838138262387876e-05,True,1185.0,-0.0003005575503189881,0.0002499287247552846,1.4761765911625804,0.011192581595252809,0.022385163190505618,4467.244627567144,1,5,0.0,-0.000175
2014-11-16,-0.0016891895908448,6.838138262387876e-05,True,1185.0,-0.00030079233900505897,0.00024956916086960713,1.479244151571358,0.011183692035510354,0.022367384071020707,4470.79549769794,1,6,-0.0016891895908448,-0.0018641895908448
2014-11-17,0.0115141426551484,8.246870378812913e-05,True,1183.0,-0.0002982089836917375,0.00025275389313560517,1.5061199760655277,0.0115631743790465,0.023126348758093,4324.072124226064,1,0,0.0115141426551484,0.0113391426551484
2014-12-01,-0.0155555423420288,-0.0007083156305228,True,1218.0,-0.00028922080468348003,0.00025548089797551327,-1.6404155033128482,0.011222222301706821,0.022444444603413643,4455.445512997488,-1,0,0.0155555423420288,0.0153805423420288
2014-12-02,0.0077252942157242,-2.3836237690945197e-05,True,1199.199951,-0.00028481297755532744,0.00025776816740381294,1.0124475124018817,0.011302741063058926,0.022605482126117852,4423.705694136128,1,1,0.0077252942157242,0.007550294215724201
2014-12-08,0.0303378717518958,-0.0007092862027511,True,1194.699951,-0.0002756244614194722,0.0002567772474153562,-1.6888635799968208,0.01266536230059394,0.02533072460118788,3947.7749481872506,-1,0,-0.0303378717518958,-0.030512871751895803
2014-12-22,-0.0015269149718295,-0.0004379028154616,True,1179.699951,-0.00018619147526096233,0.00020423287800026767,-1.2324721791381101,0.009162327999559057,0.018324655999118113,5457.128363272553,-1,0,0.0015269149718295,0.0013519149718295
2014-12-23,-0.0037424760489044,-0.0005423319018864,True,1177.900024,-0.00018908558609086402,0.00020805729781069878,-1.6978318930054435,0.00917788466951433,0.01835576933902866,5447.878438272625,-1,1,0.0037424760489044,0.0035674760489044
2014-12-24,0.0,-0.0005423319018864,True,1173.5,-0.00019662044924981164,0.00021255462282369328,-1.6264593451037015,0.008647119784373084,0.017294239568746168,5782.272160767228,-1,2,-0.0,-0.000175
2014-12-25,0.0184065045867488,-0.0005419257398966,True,1173.5,-0.00020414854304226258,0.0002166817250880319,-1.5588633361540194,0.00964745730491435,0.0192949146098287,5182.712752149764,-1,3,-0.0184065045867488,-0.0185815045867488
2014-12-27,0.0,-0.0005419257398966,True,1195.300049,-0.00021456984031659757,0.00022517462607026328,-1.453786802238786,0.009609345289592895,0.01921869057918579,5203.268120061307,-1,5,-0.0,-0.000175
2014-12-28,-0.011443202698543,-0.0005419257398966,True,1195.300049,-0.00021433845622856256,0.00022482489519663702,-1.4570774441216667,0.00680489945271073,0.01360979890542146,7347.647139750538,-1,6,0.011443202698543,0.011268202698543001
2014-12-30,-0.0136740750393099,-0.0007083156305228,True,1200.199951,-0.00022576600366288848,0.00023225636431739347,-2.0776594358485525,0.008337437831462086,0.016674875662924173,5997.046216203305,-1,1,0.0136740750393099,0.0134990750393099
2015-01-01,0.0017722068680979,-0.0005407522866688,True,1183.900024,-0.00023881666868434898,0.00023589329360360843,-1.2799669434088239,0.008370589445371068,0.016741178890742135,5973.2949903127765,-1,3,-0.0017722068680979,-0.0019472068680979
2015-01-03,0.0,-0.0005419257398966,True,1186.0,-0.00023942874315686731,0.0002367413790881656,-1.2777529551649645,0.007986174739771378,0.015972349479542756,6260.819682669673,-1,5,-0.0,-0.000175
2015-01-04,0.0149800063185203,-0.0005419257398966,True,1186.0,-0.00024118201611791234,0.00023860948929676248,-1.2604013556420124,0.008353029394143638,0.016706058788287275,5985.8522747514,-1,6,-0.0149800063185203,-0.015155006318520299
2015-01-05,0.0127106568770196,-0.0007083156305228,True,1203.900024,-0.0002528110620761847,0.00024411910016305875,-1.86591122178626,0.008793409800975285,0.01758681960195057,5686.076406271258,-1,0,-0.0127106568770196,-0.0128856568770196
2015-01-06,-0.0071608791205043,-0.0007083156305228,True,1219.300049,-0.0002606578252097213,0.00025108611365851216,-1.7828855558372791,0.008982563380728687,0.017965126761457374,5566.3397941917865,-1,1,0.0071608791205043,0.0069858791205043005
2015-01-17,0.0,-4.9129772688185655e-05,True,1276.900024,-0.0002953478610577662,0.00022950899755613748,1.0728036416496312,0.008823063301376981,0.017646126602753963,5666.966028929736,1,5,0.0,-0.000175
2015-01-18,0.0,-1.1112919687502866e-05,True,1276.900024,-0.00029414751717516985,0.00023082227946941313,1.226201379426082,0.008416988400588524,0.01683397680117705,5940.366984051439,1,6,0.0,-0.000175
2015-01-19,0.0134574215357822,-2.560640284156616e-05,True,1276.900024,-0.000293395384489226,0.00023163470320957614,1.1560831686147321,0.007730024670325341,0.015460049340650681,6468.2846604544675,1,0,0.0134574215357822,0.0132824215357822
2015-01-21,0.0053962513496761,-1.857661921709563e-05,True,1293.699951,-0.0002911773385203553,0.0002326482455294819,1.1717290997954888,0.007718999101700617,0.015437998203401235,6477.523749029095,1,2,0.0053962513496761,0.0052212513496761
2015-01-24,0.0,-2.556824074025336e-06,True,1292.599976,-0.0002906973300954199,0.00023608696240052558,1.220484617581547,0.007678158658953364,0.015356317317906728,6511.977965146095,1,5,0.0,-0.000175
2015-01-25,-0.0102644384867357,-2.556824074025336e-06,True,1292.599976,-0.00028515430312714196,0.00023891323880865478,1.1828456240528742,0.007950047792320544,0.01590009558464109,6289.270367443347,1,6,-0.0102644384867357,-0.0104394384867357
2015-01-26,0.009567905528634,5.311988438032891e-05,True,1279.400024,-0.0002786901003844549,0.00024276503601964735,1.3667947831578593,0.007768514799276938,0.015537029598553876,6436.236692842987,1,0,0.009567905528634,0.009392905528634
2015-01-27,-0.0045002613631004,-0.0006197921598413,True,1291.699951,-0.0002888293522310455,0.00024411427776583627,-1.3557699723230718,0.007882752375492054,0.015765504750984108,6342.962155636523,-1,1,0.0045002613631004,0.0043252613631004
2015-02-04,-0.0014253300101532,-0.0005912287149147,True,1263.800049,-0.00031888244629626854,0.0002401658809126648,-1.1339923372274052,0.009200055943972406,0.01840011188794481,5434.749560708755,-1,2,0.0014253300101532,0.0012503300101532
2015-02-09,-0.0074422547894807,-0.0006683282251936,True,1240.800049,-0.0003348736579605891,0.00023822882061203982,-1.399723872100463,0.010016725945720764,0.02003345189144153,4991.6509916456735,-1,0,0.0074422547894807,0.0072672547894807
2015-02-11,0.0009019524294979,-2.3836237690945197e-05,True,1219.0,-0.0003393600292137995,0.00023765662078146103,1.3276457036431424,0.009997827097074374,0.019995654194148747,5001.086687589477,1,2,0.0009019524294979,0.0007269524294978999
2015-02-12,0.0052317817877744,-0.0006362974361238,True,1220.099976,-0.0003483446385857373,0.00023853566536378683,-1.2071687355386065,0.010144681514204825,0.02028936302840965,4928.690952987416,-1,3,-0.0052317817877744,-0.0054067817877744
2015-02-14,0.0,-0.0006342564448434,True,1226.5,-0.0003701569157893838,0.00023728905030866317,-1.1129865820208655,0.009996392039042817,0.019992784078085635,5001.8046315826205,-1,5,-0.0,-0.000175
2015-02-15,0.0,-0.0006342564448434,True,1226.5,-0.00037910750863998153,0.0002369476521562092,-1.0768156336708918,0.009630284204599422,0.019260568409198844,5191.95476869935,-1,6,-0.0,-0.000175
2015-02-16,-0.0151157270389312,-0.0006342564448434,True,1226.5,-0.0003880581014905793,0.00023626117837006902,-1.0420600838923548,0.010025549504625728,0.020051099009251457,4987.257803368314,-1,0,0.0151157270389312,0.0149407270389312
2015-02-21,0.0,-9.40064292993626e-05,True,1204.400024,-0.0003937635211842506,0.00023451407708313774,1.2782051108114116,0.007475403949931902,0.014950807899863803,6688.601757829486,1,5,0.0,-0.000175
2015-02-22,-0.0034099711800874,-9.40064292993626e-05,True,1204.400024,-0.00038629142997446665,0.0002368309885181722,1.2341501528322034,0.007089764374703452,0.014179528749406905,7052.420554116282,1,6,-0.0034099711800874,-0.0035849711800874
2015-02-23,-0.0028366654233005,-6.416244519163342e-05,True,1200.300049,-0.0003783287083960505,0.00023952590385880741,1.311617065808497,0.006963317236782457,0.013926634473564913,7180.4857225065225,1,0,-0.0028366654233005,-0.0030116654233005
2015-02-24,0.0034196421488584,1.8263156186284128e-06,True,1196.900024,-0.0003664930092936933,0.00024048708713555737,1.5315555163454915,0.007093761451416241,0.014187522902832482,7048.446771496341,1,1,0.0034196421488584,0.0032446421488584003
2015-03-08,0.0019738671931157,-2.4660194190706664e-05,True,1164.099976,-0.0002836631997298208,0.00023302367199673574,1.1114879587973463,0.0068735470495509265,0.013747094099101853,7274.264603057701,1,6,0.0019738671931157,0.0017988671931156999
2015-03-09,-0.005415915237036,2.023087424284997e-05,True,1166.400024,-0.00028194045928171856,0.00023490579683071297,1.2863511143674802,0.006819780528769848,0.013639561057539697,7331.614234368771,1,0,-0.005415915237036,-0.0055909152370359995
2015-03-12,0.0004338959675947,4.6842905368155314e-05,True,1152.099976,-0.00028068956983302813,0.00023581206520424574,1.3889555435490342,0.006760606376364098,0.013521212752728195,7395.7862973365945,1,3,0.0004338959675947,0.0002588959675947
2015-03-14,0.0,6.838138262387876e-05,True,1152.599976,-0.00026947156566537887,0.00024287278033224924,1.391069628416473,0.006771424286032211,0.013542848572064422,7383.970917778369,1,5,0.0,-0.000175
2015-03-15,0.0006072015385917,6.838138262387876e-05,True,1152.599976,-0.0002668278740824885,0.0002457036044330308,1.3642830249880693,0.006793518195432168,0.013587036390864336,7359.956735468678,1,6,0.0006072015385917,0.0004322015385917
2015-03-16,-0.0043448102647508,5.006856278600868e-05,True,1153.300049,-0.0002592748630536884,0.00024839390859742106,1.2453744441094914,0.006697379993648005,0.01339475998729601,7465.605960453415,1,0,-0.0043448102647508,-0.004519810264750799
2015-03-17,0.0026959836319802,8.246870378812913e-05,True,1148.300049,-0.00025106550365055287,0.0002514457005141336,1.3264661386402758,0.0064387645157246735,0.012877529031449347,7765.464923882618,1,1,0.0026959836319802,0.0025209836319802
2015-03-30,-0.0014359333368524,-1.1437049045860391e-05,True,1184.800049,-0.00026108836924796866,0.0002355266701316717,1.059970491080862,0.005899017883620997,0.011798035767241994,8475.987187431356,1,0,-0.0014359333368524,-0.0016109333368524
2015-04-01,-0.0059775620079641,-0.0007085800208844,True,1208.099976,-0.00025606743037823534,0.00023790477313220083,-1.9020744499931022,0.007563023566289378,0.015126047132578755,6611.112548011184,-1,2,0.0059775620079641,0.0058025620079641006
2015-04-02,0.0,-0.0005632542068821,True,1200.900024,-0.00025777535787251533,0.00023975991638848726,-1.2741030844981271,0.007563023566289378,0.015126047132578755,6611.112548011184,-1,3,-0.0,-0.000175
2015-04-04,0.0,-0.0006362974361238,True,1200.900024,-0.00026519349058583703,0.0002477379742650976,-1.4979695649761584,0.00757034617122648,0.01514069234245296,6604.717785567188,-1,5,-0.0,-0.000175
2015-04-05,0.0146313434680135,-0.0006362974361238,True,1200.900024,-0.000265944635939322,0.000248809281239212,-1.4885007437821856,0.00791181633259727,0.01582363266519454,6319.661364482931,-1,6,-0.0146313434680135,-0.014806343468013499
2015-04-06,-0.0065865544869556,-0.0007085800208844,True,1218.599976,-0.00026996202241823367,0.0002540110685630805,-1.726767266274623,0.008195964546333267,0.016391929092666534,6100.5632366198,-1,0,0.0065865544869556,0.0064115544869556
2015-04-07,-0.0062145455416943,-0.0005322745116889,True,1210.599976,-0.0002721282967471587,0.0002557073674010405,-1.0173590913152655,0.007836446485366994,0.015672892970733987,6380.442984376281,-1,1,0.0062145455416943,0.0060395455416943
2015-04-08,-0.0079276087487545,-0.000551822134342,True,1203.099976,-0.0002727390140644953,0.00025634066913225137,-1.0887196371228944,0.007574322759859667,0.015148645519719334,6601.250248401928,-1,2,0.0079276087487545,0.0077526087487545005
2015-04-13,-0.0054345685645011,-0.0006367035981136,True,1199.300049,-0.00026711739236013124,0.00024842312733979263,-1.4877286575977666,0.007901614488264538,0.015803228976529075,6327.820735149747,-1,0,0.0054345685645011,0.0052595685645011
2015-04-15,-0.0029172765011289,-0.0005255768215295,True,1201.5,-0.0002580867123268162,0.0002390804784832636,-1.118828734573613,0.007902705097696219,0.015805410195392437,6326.947466959878,-1,2,0.0029172765011289,0.0027422765011289
